runner_id,date,type_seance,distance,duree,allure,fc_moyenne,elevation
R008,2025-01-31,Endurance,8.9,59.3,6.66,123,16
R008,2025-05-15,Tempo,12.8,77.2,6.05,135,35
R008,2025-04-12,Endurance,9.7,64.7,6.66,123,24
R008,2024-12-30,Fractionné,6.5,35.6,5.45,142,27
R008,2025-05-07,Endurance,9.4,62.7,6.66,123,27
R008,2025-06-09,Endurance,7.2,48.0,6.66,123,31
R008,2025-02-18,Endurance,10.3,68.3,6.66,123,33
R008,2025-02-17,Fractionné,9.3,50.6,5.45,142,23
R008,2025-06-06,Endurance,5.9,39.4,6.66,123,19
R008,2025-04-09,Endurance,7.9,52.6,6.66,123,17
R008,2025-02-16,Endurance,7.4,49.5,6.66,123,11
R008,2025-04-05,Endurance,6.8,45.0,6.66,123,10
R008,2025-05-08,Fractionné,7.4,40.5,5.45,142,45
R008,2024-12-26,Tempo,9.6,57.9,6.05,135,40
R008,2025-02-01,Tempo,12.3,74.3,6.05,135,18
R008,2025-03-04,Tempo,9.9,59.9,6.05,135,32
R008,2025-05-08,Endurance,7.1,47.1,6.66,123,37
R008,2025-02-27,Endurance,11.3,75.0,6.66,123,21
R008,2024-12-28,Endurance,5.2,34.6,6.66,123,20
R008,2025-05-14,Endurance,11.0,72.9,6.66,123,5
R009,2025-04-06,Endurance,5.5,36.6,6.66,130,157
R009,2025-02-27,Endurance,10.4,69.0,6.66,130,86
R009,2025-05-10,Endurance,16.4,109.4,6.66,130,87
R009,2025-04-06,Tempo,9.8,59.2,6.05,144,134
R009,2025-01-31,Endurance,15.3,101.6,6.66,130,90
R009,2025-04-25,Endurance,10.3,68.7,6.66,130,20
R009,2025-03-12,Endurance,15.1,100.5,6.66,130,44
R009,2025-02-27,Endurance,12.9,86.1,6.66,130,91
R009,2025-05-06,Endurance,11.0,73.0,6.66,130,193
R009,2025-01-06,Endurance,13.5,90.0,6.66,130,37
R009,2025-04-25,Endurance,11.2,74.4,6.66,130,141
R009,2025-02-16,Fractionné,7.0,38.4,5.45,151,98
R009,2025-05-13,Endurance,9.5,63.4,6.66,130,87
R009,2025-01-16,Tempo,9.4,56.7,6.05,144,172
R009,2025-06-07,Tempo,12.0,72.8,6.05,144,88
R009,2025-05-05,Endurance,14.8,98.3,6.66,130,146
R009,2025-05-12,Endurance,12.3,82.0,6.66,130,128
R009,2025-01-23,Endurance,12.0,80.1,6.66,130,161
R009,2025-03-02,Endurance,9.7,64.5,6.66,130,124
R009,2025-01-26,Endurance,9.1,60.6,6.66,130,121
R009,2025-02-20,Endurance,11.7,78.2,6.66,130,17
R009,2025-03-10,Endurance,8.6,57.1,6.66,130,72
R009,2024-12-27,Endurance,10.6,70.7,6.66,130,153
R009,2025-04-23,Endurance,13.4,89.2,6.66,130,142
R009,2025-03-21,Endurance,13.9,92.3,6.66,130,78
R009,2025-05-07,Tempo,13.7,83.0,6.05,144,3
R009,2025-05-31,Tempo,9.5,57.2,6.05,144,104
R009,2024-12-20,Endurance,14.5,96.5,6.66,130,190
R009,2025-04-01,Endurance,10.7,71.0,6.66,130,36
R009,2025-02-24,Fractionné,6.2,34.0,5.45,151,198
R009,2025-04-21,Endurance,8.4,56.1,6.66,130,59
R009,2025-01-04,Endurance,8.0,53.3,6.66,130,196
R009,2025-03-11,Endurance,8.4,55.6,6.66,130,19
R009,2025-04-21,Fractionné,8.6,46.7,5.45,151,105
R009,2025-04-10,Endurance,10.0,66.5,6.66,130,117
R009,2025-03-06,Tempo,9.6,58.2,6.05,144,58
R009,2025-04-17,Endurance,7.5,49.6,6.66,130,143
R009,2025-04-19,Fractionné,8.2,44.8,5.45,151,182
R009,2025-01-16,Tempo,9.3,56.1,6.05,144,101
R009,2025-03-22,Endurance,10.4,69.4,6.66,130,110
R009,2025-06-09,Endurance,11.2,74.3,6.66,130,79
R009,2025-03-05,Tempo,10.1,61.2,6.05,144,6
R009,2025-05-16,Tempo,9.9,60.0,6.05,144,5
R009,2025-05-13,Endurance,10.6,70.4,6.66,130,182
R009,2025-03-03,Endurance,13.6,90.7,6.66,130,74
R009,2025-01-07,Endurance,10.7,71.0,6.66,130,74
R009,2025-05-27,Endurance,11.2,74.4,6.66,130,178
R009,2025-03-12,Endurance,9.0,60.2,6.66,130,58
R009,2025-02-22,Tempo,10.0,60.7,6.05,144,58
R009,2025-02-21,Endurance,13.3,88.7,6.66,130,128
R009,2025-05-18,Tempo,12.7,77.1,6.05,144,195
R009,2025-01-16,Tempo,9.2,55.6,6.05,144,103
R009,2024-12-19,Tempo,11.3,68.5,6.05,144,198
R009,2025-06-02,Endurance,12.8,85.4,6.66,130,160
R009,2025-06-08,Endurance,13.8,92.1,6.66,130,164
R009,2025-04-18,Endurance,9.8,65.3,6.66,130,111
R009,2025-02-11,Endurance,6.0,40.1,6.66,130,16
R009,2025-04-15,Tempo,8.8,53.2,6.05,144,49
R009,2025-03-01,Endurance,13.7,91.1,6.66,130,7
R009,2025-03-01,Endurance,10.7,71.3,6.66,130,46
R009,2025-03-27,Endurance,11.7,78.0,6.66,130,115
R009,2024-12-25,Fractionné,8.2,44.7,5.45,151,77
R010,2025-03-04,Endurance,6.4,50.5,7.87,104,158
R010,2025-05-14,Endurance,6.3,49.2,7.87,104,55
R010,2025-03-16,Endurance,5.3,41.9,7.87,104,84
R010,2025-01-03,Endurance,6.6,51.9,7.87,104,112
R010,2025-06-01,Endurance,7.3,57.3,7.87,104,185
R010,2025-04-21,Fractionné,10.0,64.1,6.44,121,93
R010,2025-04-25,Endurance,5.4,42.7,7.87,104,191
R010,2024-12-28,Endurance,6.8,53.6,7.87,104,164
R010,2025-05-31,Endurance,6.6,51.7,7.87,104,182
R010,2025-05-18,Endurance,6.8,53.6,7.87,104,109
R010,2025-03-19,Tempo,14.5,103.7,7.15,116,96
R010,2024-12-13,Endurance,3.4,26.6,7.87,104,170
R010,2025-02-09,Endurance,6.2,48.9,7.87,104,27
R010,2025-03-28,Endurance,7.5,59.0,7.87,104,112
R010,2025-06-01,Endurance,5.5,43.0,7.87,104,169
R010,2025-03-01,Tempo,12.7,90.8,7.15,116,29
R010,2025-03-20,Endurance,6.0,47.1,7.87,104,105
R010,2024-12-19,Tempo,9.7,69.6,7.15,116,192
R010,2025-02-18,Fractionné,11.1,71.7,6.44,121,106
R010,2025-01-10,Tempo,10.4,74.5,7.15,116,174
R010,2025-02-26,Fractionné,6.7,43.3,6.44,121,197
R010,2025-04-19,Fractionné,6.4,41.3,6.44,121,71
R010,2025-02-15,Fractionné,6.8,43.9,6.44,121,127
R010,2025-06-05,Endurance,6.4,50.0,7.87,104,62
R010,2025-02-10,Endurance,7.1,55.9,7.87,104,125
R010,2025-05-18,Tempo,11.8,84.1,7.15,116,192
R010,2025-01-12,Endurance,5.6,44.3,7.87,104,145
R010,2025-04-13,Endurance,4.9,38.5,7.87,104,109
R010,2025-01-03,Tempo,10.0,71.4,7.15,116,56
R010,2025-06-02,Endurance,5.4,42.5,7.87,104,113
R010,2025-04-16,Endurance,5.9,46.3,7.87,104,20
R011,2025-04-14,Tempo,8.1,57.9,7.15,136,79
R011,2025-02-15,Tempo,11.5,82.3,7.15,136,16
R011,2025-04-12,Tempo,14.9,106.3,7.15,136,180
R011,2025-02-21,Endurance,3.3,25.7,7.87,124,161
R011,2025-01-27,Fractionné,10.5,67.7,6.44,143,15
R011,2025-02-21,Endurance,3.6,28.1,7.87,124,80
R011,2025-05-01,Tempo,13.2,94.2,7.15,136,83
R011,2025-04-20,Endurance,4.9,38.9,7.87,124,57
R011,2025-05-07,Endurance,3.8,29.9,7.87,124,26
R011,2025-01-07,Tempo,12.9,92.2,7.15,136,54
R011,2025-02-19,Endurance,3.7,28.9,7.87,124,54
R011,2025-04-13,Endurance,4.4,34.3,7.87,124,77
R011,2025-05-18,Endurance,4.6,35.9,7.87,124,78
R011,2025-02-17,Endurance,5.4,42.8,7.87,124,134
R011,2025-03-27,Endurance,4.8,37.9,7.87,124,13
R011,2025-06-10,Endurance,3.5,27.9,7.87,124,157
R011,2025-05-10,Endurance,4.1,31.9,7.87,124,96
R011,2025-02-24,Fractionné,9.9,64.0,6.44,143,50
R011,2025-02-06,Endurance,5.8,45.7,7.87,124,27
R011,2025-02-14,Endurance,4.5,35.7,7.87,124,185
R011,2025-04-21,Endurance,3.0,23.6,7.87,124,88
R011,2025-01-03,Endurance,4.9,38.2,7.87,124,73
R011,2025-01-06,Endurance,3.9,30.4,7.87,124,172
R011,2025-03-10,Endurance,3.2,25.0,7.87,124,119
R011,2025-03-19,Endurance,3.5,27.3,7.87,124,136
R011,2025-02-18,Fractionné,7.0,44.9,6.44,143,111
R011,2025-03-16,Endurance,4.4,34.3,7.87,124,84
R011,2025-05-10,Endurance,4.0,31.7,7.87,124,144
R011,2024-12-30,Tempo,10.1,72.3,7.15,136,44
R011,2025-03-04,Endurance,4.2,33.1,7.87,124,13
R011,2025-06-07,Endurance,4.4,34.6,7.87,124,119
R011,2025-04-11,Endurance,4.2,33.4,7.87,124,107
R011,2024-12-21,Endurance,3.1,24.2,7.87,124,18
R011,2025-03-12,Fractionné,8.5,55.0,6.44,143,153
R011,2025-06-04,Fractionné,8.7,55.8,6.44,143,180
R011,2025-04-22,Endurance,4.4,34.6,7.87,124,41
R011,2024-12-31,Endurance,5.0,39.4,7.87,124,62
R011,2025-04-22,Endurance,4.9,38.6,7.87,124,54
R011,2025-05-15,Endurance,5.6,44.3,7.87,124,143
R011,2025-05-13,Tempo,10.8,77.0,7.15,136,48
R011,2025-01-06,Endurance,5.0,39.5,7.87,124,143
R011,2025-05-18,Endurance,4.1,31.9,7.87,124,70
R011,2025-02-28,Endurance,6.5,50.9,7.87,124,89
R011,2025-02-28,Endurance,4.3,33.8,7.87,124,62
R011,2025-06-10,Endurance,5.9,46.1,7.87,124,153
R012,2024-12-14,Endurance,19.2,110.2,5.75,124,43
R012,2025-05-22,Tempo,9.8,51.0,5.22,136,33
R012,2025-01-07,Tempo,11.0,57.5,5.22,136,39
R012,2025-02-16,Endurance,15.9,91.5,5.75,124,22
R012,2025-03-01,Endurance,12.9,74.0,5.75,124,1
R012,2025-03-06,Fractionné,11.6,54.7,4.7,143,11
R012,2025-01-21,Fractionné,11.9,55.7,4.7,143,15
R012,2025-03-05,Endurance,15.1,86.9,5.75,124,45
R012,2025-04-25,Endurance,17.3,99.4,5.75,124,39
R012,2025-02-21,Tempo,12.1,63.2,5.22,136,19
R012,2025-05-16,Fractionné,6.5,30.6,4.7,143,6
R012,2025-02-19,Endurance,19.6,112.7,5.75,124,2
R012,2025-04-13,Tempo,13.5,70.7,5.22,136,8
R012,2024-12-27,Endurance,16.6,95.5,5.75,124,7
R012,2025-05-10,Fractionné,10.2,48.1,4.7,143,41
R012,2025-04-16,Endurance,10.2,58.7,5.75,124,13
R012,2024-12-26,Tempo,9.4,48.9,5.22,136,45
R012,2025-01-15,Endurance,14.2,81.4,5.75,124,30
R012,2025-04-06,Endurance,17.3,99.4,5.75,124,38
R012,2024-12-16,Endurance,19.5,111.8,5.75,124,3
R012,2025-03-04,Tempo,14.5,75.5,5.22,136,16
R012,2025-02-24,Tempo,9.3,48.8,5.22,136,10
R012,2025-04-18,Endurance,19.4,111.4,5.75,124,1
R012,2024-12-20,Endurance,17.5,100.3,5.75,124,20
R012,2025-04-03,Endurance,14.0,80.4,5.75,124,28
R012,2025-03-28,Endurance,13.7,78.6,5.75,124,20
R012,2025-03-08,Tempo,10.4,54.5,5.22,136,38
R012,2025-01-01,Seuil,14.0,73.2,5.22,124,0
R012,2025-05-15,Tempo,8.3,43.1,5.22,136,43
R012,2025-03-08,Endurance,22.4,128.5,5.75,124,5
R012,2025-05-06,Tempo,8.4,44.1,5.22,136,9
R012,2025-04-11,Seuil,14.1,73.9,5.22,124,20
R012,2025-02-07,Endurance,7.4,42.5,5.75,124,27
R012,2025-02-07,Endurance,14.1,81.0,5.75,124,11
R012,2025-01-29,Endurance,18.4,106.0,5.75,124,41
R012,2025-01-13,Seuil,13.7,71.7,5.22,124,22
R012,2025-02-07,Endurance,14.4,82.7,5.75,124,22
R012,2025-01-12,Endurance,19.9,114.5,5.75,124,17
R012,2025-06-05,Endurance,15.4,88.7,5.75,124,33
R012,2025-03-06,Endurance,21.6,123.9,5.75,124,45
R012,2025-03-10,Tempo,14.2,74.2,5.22,136,9
R012,2025-03-09,Fractionné,11.8,55.5,4.7,143,25
R012,2025-05-25,Tempo,10.0,52.2,5.22,136,24
R012,2025-02-18,Fractionné,10.1,47.5,4.7,143,29
R012,2024-12-31,Endurance,22.1,126.8,5.75,124,15
R012,2025-02-15,Endurance,13.1,75.0,5.75,124,17
R012,2025-02-07,Tempo,9.2,47.8,5.22,136,12
R012,2025-03-05,Endurance,15.5,89.0,5.75,124,25
R012,2025-03-26,Tempo,11.6,60.6,5.22,136,11
R012,2025-04-21,Endurance,15.8,90.7,5.75,124,21
R012,2024-12-14,Endurance,17.4,99.9,5.75,124,6
R012,2025-01-07,Fractionné,8.1,38.0,4.7,143,22
R012,2025-05-29,Tempo,13.6,71.1,5.22,136,14
R012,2025-05-02,Tempo,14.3,74.7,5.22,136,12
R012,2025-05-30,Endurance,12.9,74.3,5.75,124,6
R012,2025-01-21,Endurance,14.1,80.9,5.75,124,34
R012,2025-05-04,Endurance,15.6,89.6,5.75,124,10
R012,2025-03-30,Tempo,8.3,43.3,5.22,136,28
R012,2025-03-07,Endurance,21.3,122.7,5.75,124,44
R012,2025-05-29,Endurance,15.7,90.1,5.75,124,3
R012,2025-03-26,Tempo,8.1,42.6,5.22,136,24
R012,2025-01-25,Endurance,17.4,99.9,5.75,124,36
R012,2025-03-19,Endurance,18.9,108.6,5.75,124,27
R012,2025-02-06,Endurance,16.4,94.1,5.75,124,33
R012,2025-04-01,Endurance,14.1,81.0,5.75,124,13
R012,2025-02-25,Seuil,12.2,63.8,5.22,124,32
R012,2025-02-21,Tempo,13.4,69.8,5.22,136,9
R012,2025-06-01,Fractionné,10.4,49.1,4.7,143,4
R012,2025-03-05,Endurance,6.8,39.1,5.75,124,9
R012,2025-05-01,Seuil,17.3,90.6,5.22,124,15
R013,2025-01-17,Seuil,13.0,68.0,5.22,128,35
R013,2025-03-23,Endurance,13.8,79.6,5.75,128,34
R013,2025-02-13,Tempo,9.9,51.8,5.22,142,13
R013,2024-12-16,Endurance,15.1,86.7,5.75,128,44
R013,2025-06-08,Tempo,9.6,50.2,5.22,142,11
R013,2025-04-07,Endurance,10.8,61.8,5.75,128,25
R013,2024-12-29,Endurance,14.1,81.3,5.75,128,26
R013,2025-03-10,Tempo,14.2,74.1,5.22,142,38
R013,2025-03-12,Tempo,12.7,66.1,5.22,142,21
R013,2025-04-23,Tempo,10.9,56.8,5.22,142,6
R013,2025-04-21,Seuil,11.0,57.7,5.22,128,30
R013,2025-05-20,Fractionné,7.9,37.0,4.7,148,42
R013,2025-03-20,Fractionné,8.8,41.4,4.7,148,25
R013,2025-03-02,Tempo,13.0,68.0,5.22,142,26
R013,2025-05-19,Seuil,15.6,81.4,5.22,128,21
R013,2025-04-05,Fractionné,8.9,41.8,4.7,148,48
R013,2025-02-26,Tempo,10.9,57.1,5.22,142,30
R013,2025-01-25,Endurance,15.1,86.6,5.75,128,14
R013,2025-05-12,Seuil,14.1,73.7,5.22,128,14
R013,2025-05-06,Endurance,18.1,103.8,5.75,128,12
R013,2025-05-08,Endurance,13.6,78.0,5.75,128,35
R013,2025-02-02,Seuil,11.6,60.7,5.22,128,43
R013,2025-04-08,Endurance,13.7,78.8,5.75,128,33
R013,2025-02-19,Endurance,8.7,50.1,5.75,128,38
R013,2025-04-13,Endurance,13.0,74.6,5.75,128,37
R013,2025-04-19,Endurance,15.2,87.5,5.75,128,38
R013,2025-02-28,Endurance,13.0,74.5,5.75,128,20
R013,2025-01-30,Endurance,13.0,75.0,5.75,128,30
R013,2025-02-02,Tempo,11.0,57.5,5.22,142,18
R013,2025-01-31,Endurance,15.5,88.9,5.75,128,13
R013,2025-03-19,Tempo,13.5,70.8,5.22,142,35
R013,2025-04-13,Endurance,17.0,97.8,5.75,128,6
R013,2025-01-02,Seuil,10.5,54.6,5.22,128,45
R013,2025-04-07,Endurance,14.5,83.3,5.75,128,24
R013,2025-05-17,Endurance,8.6,49.6,5.75,128,28
R013,2024-12-31,Endurance,13.5,77.6,5.75,128,0
R013,2025-04-22,Fractionné,8.4,39.3,4.7,148,39
R013,2025-02-17,Tempo,10.5,54.9,5.22,142,44
R013,2025-02-05,Endurance,19.7,113.1,5.75,128,5
R013,2025-04-06,Endurance,13.7,79.0,5.75,128,48
R013,2025-03-09,Fractionné,9.8,45.9,4.7,148,18
R013,2025-04-26,Tempo,12.3,64.1,5.22,142,19
R013,2025-02-23,Endurance,13.4,77.3,5.75,128,35
R013,2024-12-31,Tempo,15.0,78.2,5.22,142,6
R013,2025-03-03,Fractionné,6.6,31.0,4.7,148,3
R013,2025-05-14,Fractionné,9.0,42.3,4.7,148,23
R013,2025-01-10,Endurance,9.7,55.7,5.75,128,23
R013,2024-12-26,Endurance,15.2,87.3,5.75,128,17
R013,2024-12-29,Fractionné,10.9,51.3,4.7,148,22
R013,2025-04-20,Endurance,12.6,72.2,5.75,128,8
R013,2024-12-27,Endurance,14.9,85.8,5.75,128,26
R013,2025-03-31,Fractionné,7.4,34.9,4.7,148,48
R013,2025-03-31,Tempo,9.8,51.3,5.22,142,31
R013,2025-03-25,Tempo,11.1,58.1,5.22,142,45
R013,2025-05-21,Tempo,14.0,73.4,5.22,142,38
R013,2025-06-07,Tempo,14.1,73.5,5.22,142,30
R013,2025-05-23,Endurance,8.4,48.1,5.75,128,17
R013,2025-01-19,Endurance,19.2,110.1,5.75,128,7
R013,2025-06-09,Seuil,12.0,62.6,5.22,128,27
R013,2025-05-19,Fractionné,11.8,55.5,4.7,148,24
R013,2025-05-17,Endurance,16.2,93.0,5.75,128,42
R013,2025-05-11,Endurance,13.5,77.8,5.75,128,3
R013,2025-03-10,Endurance,13.2,75.8,5.75,128,6
R013,2025-03-17,Endurance,11.5,66.2,5.75,128,37
R013,2025-04-15,Seuil,13.3,69.4,5.22,128,9
R013,2025-03-30,Seuil,11.9,62.3,5.22,128,40
R013,2025-04-10,Endurance,12.7,73.2,5.75,128,49
R013,2025-01-26,Tempo,9.5,49.5,5.22,142,43
R013,2024-12-27,Endurance,14.0,80.6,5.75,128,2
R013,2024-12-15,Endurance,17.9,102.9,5.75,128,9
R013,2025-02-01,Endurance,12.8,73.5,5.75,128,6
R013,2024-12-25,Tempo,8.9,46.4,5.22,142,38
R013,2025-03-10,Endurance,11.2,64.3,5.75,128,5
R013,2025-02-19,Tempo,8.1,42.1,5.22,142,12
R013,2025-01-02,Endurance,12.6,72.5,5.75,128,39
R013,2025-06-06,Endurance,16.5,95.0,5.75,128,30
R013,2025-02-06,Tempo,13.4,70.2,5.22,142,3
R013,2025-01-27,Fractionné,8.2,38.4,4.7,148,16
R013,2025-05-25,Endurance,14.9,85.5,5.75,128,12
R013,2025-06-10,Endurance,13.5,77.3,5.75,128,27
R013,2025-06-01,Fractionné,8.7,40.7,4.7,148,42
R013,2025-02-17,Endurance,19.3,111.1,5.75,128,19
R013,2025-03-25,Seuil,11.8,61.7,5.22,128,44
R013,2024-12-24,Tempo,11.2,58.6,5.22,142,39
R013,2025-04-09,Tempo,9.9,51.8,5.22,142,2
R013,2025-04-11,Endurance,13.3,76.2,5.75,128,10
R013,2025-04-17,Fractionné,9.4,44.3,4.7,148,41
R013,2025-04-07,Tempo,8.4,43.7,5.22,142,10
R013,2025-02-21,Endurance,13.1,75.4,5.75,128,15
R013,2025-05-14,Tempo,10.1,52.7,5.22,142,44
R013,2025-04-30,Endurance,14.9,85.4,5.75,128,22
R013,2025-03-13,Tempo,10.1,52.8,5.22,142,21
R013,2025-03-06,Endurance,17.4,100.1,5.75,128,36
R013,2025-01-30,Tempo,11.2,58.6,5.22,142,46
R013,2025-04-24,Endurance,15.7,90.3,5.75,128,37
R013,2025-04-09,Endurance,9.4,54.0,5.75,128,9
R013,2025-03-01,Endurance,12.8,73.8,5.75,128,47
R013,2025-01-25,Fractionné,7.0,32.8,4.7,148,37
R013,2025-05-24,Endurance,20.4,117.1,5.75,128,15
R014,2025-02-19,Endurance,8.1,54.2,6.66,124,180
R014,2025-01-26,Tempo,12.5,75.6,6.05,138,93
R014,2025-02-08,Endurance,7.2,48.2,6.66,124,46
R014,2025-02-03,Endurance,5.4,36.1,6.66,124,196
R014,2025-02-03,Tempo,13.0,78.5,6.05,138,94
R014,2025-05-08,Tempo,9.9,60.1,6.05,138,124
R014,2025-06-09,Endurance,9.9,66.0,6.66,124,28
R014,2025-04-07,Endurance,7.4,49.3,6.66,124,101
R014,2025-05-16,Endurance,5.0,33.3,6.66,124,65
R014,2025-03-13,Endurance,6.1,40.4,6.66,124,110
R014,2025-03-04,Tempo,11.6,70.2,6.05,138,34
R014,2025-05-20,Endurance,8.8,58.9,6.66,124,83
R014,2025-02-01,Endurance,8.9,59.4,6.66,124,125
R014,2025-02-19,Tempo,11.2,68.0,6.05,138,188
R014,2025-05-20,Endurance,8.1,53.8,6.66,124,48
R014,2025-02-20,Fractionné,11.9,64.7,5.45,144,132
R014,2025-03-12,Tempo,9.9,59.8,6.05,138,71
R014,2024-12-17,Endurance,4.7,31.2,6.66,124,122
R014,2025-05-05,Endurance,9.2,61.3,6.66,124,94
R014,2024-12-25,Endurance,8.1,53.8,6.66,124,54
R014,2025-05-10,Tempo,13.2,79.6,6.05,138,89
R014,2025-02-12,Endurance,8.2,54.3,6.66,124,63
R014,2025-01-02,Endurance,5.3,35.0,6.66,124,190
R014,2025-03-07,Tempo,8.3,50.5,6.05,138,57
R014,2025-01-27,Endurance,8.6,57.2,6.66,124,14
R014,2025-03-16,Tempo,12.1,73.1,6.05,138,79
R014,2025-01-17,Endurance,4.6,30.4,6.66,124,117
R014,2025-01-18,Endurance,9.4,62.9,6.66,124,79
R014,2025-03-24,Endurance,8.1,54.1,6.66,124,165
R014,2025-05-20,Tempo,10.3,62.2,6.05,138,72
R014,2025-03-13,Endurance,9.5,63.3,6.66,124,132
R014,2025-01-23,Endurance,10.5,70.0,6.66,124,163
R014,2025-03-27,Endurance,8.3,55.0,6.66,124,116
R014,2025-05-16,Fractionné,9.8,53.2,5.45,144,179
R014,2025-05-14,Endurance,6.4,42.9,6.66,124,66
R014,2024-12-18,Endurance,9.7,64.3,6.66,124,81
R014,2025-03-09,Tempo,12.7,76.9,6.05,138,147
R014,2025-03-25,Fractionné,7.8,42.5,5.45,144,192
R014,2025-04-20,Endurance,8.5,56.7,6.66,124,104
R014,2024-12-15,Tempo,9.2,55.8,6.05,138,191
R014,2025-01-26,Fractionné,7.3,39.6,5.45,144,34
R014,2025-01-05,Endurance,5.8,38.5,6.66,124,143
R014,2024-12-27,Endurance,8.7,58.0,6.66,124,10
R014,2025-03-01,Endurance,5.1,34.1,6.66,124,48
R014,2025-01-07,Endurance,7.2,48.1,6.66,124,175
R014,2025-03-01,Endurance,5.6,37.6,6.66,124,19
R014,2025-04-08,Fractionné,10.1,54.8,5.45,144,0
R014,2025-02-06,Endurance,8.5,56.7,6.66,124,29
R014,2025-02-04,Endurance,8.5,56.6,6.66,124,82
R014,2025-02-15,Endurance,11.8,78.6,6.66,124,50
R014,2025-01-03,Endurance,8.8,58.5,6.66,124,99
R014,2025-05-25,Endurance,8.4,56.2,6.66,124,179
R014,2025-06-08,Endurance,5.7,38.1,6.66,124,99
R014,2025-04-19,Endurance,6.7,44.7,6.66,124,46
R014,2025-01-20,Endurance,7.3,48.4,6.66,124,187
R014,2025-05-20,Endurance,5.8,38.4,6.66,124,48
R014,2025-03-23,Endurance,7.7,51.0,6.66,124,96
R014,2025-03-21,Endurance,7.4,48.9,6.66,124,185
R014,2025-06-09,Tempo,8.7,52.9,6.05,138,122
R014,2025-03-04,Endurance,6.1,40.5,6.66,124,11
R014,2025-03-21,Endurance,10.7,71.0,6.66,124,105
R014,2025-01-13,Fractionné,7.0,38.4,5.45,144,44
R014,2025-03-28,Tempo,9.8,59.1,6.05,138,99
R014,2025-05-07,Endurance,8.0,53.5,6.66,124,152
R014,2025-05-04,Endurance,8.8,58.5,6.66,124,169
R014,2025-05-18,Endurance,7.1,47.1,6.66,124,176
R015,2025-02-25,Endurance,5.8,45.5,7.87,152,49
R015,2025-02-12,Endurance,9.4,73.6,7.87,152,19
R015,2025-02-08,Endurance,8.1,64.1,7.87,152,37
R015,2025-04-10,Endurance,11.8,93.2,7.87,152,4
R015,2025-05-20,Endurance,9.2,72.4,7.87,152,41
R015,2025-01-13,Tempo,11.7,83.3,7.15,168,49
R015,2025-01-10,Tempo,10.6,76.1,7.15,168,29
R015,2025-04-28,Endurance,9.2,72.6,7.87,152,24
R015,2025-06-09,Endurance,9.4,73.7,7.87,152,43
R015,2025-05-24,Tempo,10.0,71.3,7.15,168,40
R015,2025-06-02,Endurance,10.5,82.7,7.87,152,17
R015,2025-02-27,Tempo,11.1,79.5,7.15,168,43
R015,2025-02-24,Tempo,9.2,65.9,7.15,168,24
R015,2025-05-23,Endurance,9.4,74.2,7.87,152,6
R015,2025-04-09,Endurance,9.2,72.1,7.87,152,23
R015,2025-02-03,Endurance,9.5,74.5,7.87,152,48
R015,2025-01-23,Tempo,13.0,93.0,7.15,168,10
R015,2025-03-25,Fractionné,6.9,44.6,6.44,176,35
R015,2025-03-26,Endurance,6.7,52.9,7.87,152,29
R015,2025-04-05,Endurance,10.8,84.7,7.87,152,29
R015,2024-12-20,Tempo,14.7,105.2,7.15,168,19
R015,2025-01-06,Endurance,9.8,77.0,7.87,152,31
R015,2025-01-07,Endurance,9.4,74.2,7.87,152,18
R015,2025-04-19,Endurance,10.7,84.2,7.87,152,32
R015,2025-03-19,Endurance,10.7,84.4,7.87,152,22
R015,2025-04-26,Endurance,8.0,62.6,7.87,152,27
R015,2025-04-08,Tempo,10.9,78.0,7.15,168,21
R015,2024-12-25,Endurance,7.8,61.6,7.87,152,42
R015,2025-01-04,Endurance,8.7,68.0,7.87,152,25
R015,2025-05-05,Tempo,11.6,82.6,7.15,168,47
R015,2025-05-27,Endurance,9.4,74.1,7.87,152,5
R015,2025-01-27,Fractionné,6.0,38.6,6.44,176,17
R015,2025-05-16,Tempo,12.3,88.2,7.15,168,16
R015,2025-05-18,Endurance,8.9,70.2,7.87,152,25
R015,2025-05-28,Fractionné,9.8,63.2,6.44,176,22
R015,2025-06-06,Endurance,11.5,90.4,7.87,152,49
R015,2025-03-11,Endurance,11.9,93.6,7.87,152,8
R015,2025-03-01,Endurance,8.7,68.1,7.87,152,24
R015,2024-12-25,Fractionné,11.6,74.6,6.44,176,34
R015,2025-04-22,Endurance,10.4,81.6,7.87,152,2
R015,2025-03-25,Endurance,6.2,48.6,7.87,152,11
R016,2025-02-17,Endurance,21.4,110.1,5.14,140,26
R016,2025-03-14,Tempo,14.2,66.6,4.67,154,12
R016,2025-01-22,Endurance,20.7,106.4,5.14,140,44
R016,2025-06-06,Endurance,18.6,95.6,5.14,140,45
R016,2025-01-10,Endurance,18.1,93.0,5.14,140,14
R016,2025-02-10,Endurance,17.3,89.0,5.14,140,48
R016,2025-05-21,Endurance,20.4,104.8,5.14,140,1
R016,2025-05-13,Endurance,21.5,110.5,5.14,140,25
R016,2025-01-10,Endurance,20.0,102.6,5.14,140,13
R016,2025-01-06,Endurance,19.2,98.6,5.14,140,17
R016,2025-04-28,Tempo,8.9,41.8,4.67,154,0
R016,2025-05-10,Fractionné,6.8,28.8,4.21,162,43
R016,2025-03-22,Endurance,14.9,76.4,5.14,140,16
R016,2025-04-18,Tempo,10.4,48.6,4.67,154,2
